split	(a|b)+c	3.14 and 2.718	[3.14 and 2.718]
captures	(a|b)+c	3.14 and 2.718	<none>
is_match	(a|b)+c	  spaced  	true
full_match	(a|b)+c	  spaced  	false
find	(a|b)+c	  spaced  	<ac>
find_all	(a|b)+c	  spaced  	[ac]
split	(a|b)+c	  spaced  	[  sp|ed  ]
captures	(a|b)+c	  spaced  	[ac|a]
is_match	(a|b)+c	AaBbCc	false
full_match	(a|b)+c	AaBbCc	false
find	(a|b)+c	AaBbCc	<none>
find_all	(a|b)+c	AaBbCc	[]
split	(a|b)+c	AaBbCc	[AaBbCc]
captures	(a|b)+c	AaBbCc	<none>
is_match	(a|b)+c	foobaz barbaz	false
full_match	(a|b)+c	foobaz barbaz	false
find	(a|b)+c	foobaz barbaz	<none>
find_all	(a|b)+c	foobaz barbaz	[]
split	(a|b)+c	foobaz barbaz	[foobaz barbaz]
captures	(a|b)+c	foobaz barbaz	<none>
is_match	(a|b)+c	xx	false
full_match	(a|b)+c	xx	false
find	(a|b)+c	xx	<none>
find_all	(a|b)+c	xx	[]
split	(a|b)+c	xx	[xx]
captures	(a|b)+c	xx	<none>
is_match	(a|b)+c	xxx	false
full_match	(a|b)+c	xxx	false
find	(a|b)+c	xxx	<none>
find_all	(a|b)+c	xxx	[]
split	(a|b)+c	xxx	[xxx]
captures	(a|b)+c	xxx	<none>
is_match	(a|b)+c	xxxx	false
full_match	(a|b)+c	xxxx	false
find	(a|b)+c	xxxx	<none>
find_all	(a|b)+c	xxxx	[]
split	(a|b)+c	xxxx	[xxxx]
captures	(a|b)+c	xxxx	<none>
is_match	(a|b)+c	a.b	false
full_match	(a|b)+c	a.b	false
find	(a|b)+c	a.b	<none>
find_all	(a|b)+c	a.b	[]
split	(a|b)+c	a.b	[a.b]
captures	(a|b)+c	a.b	<none>
is_match	(a|b)+c	a\b	false
full_match	(a|b)+c	a\b	false
find	(a|b)+c	a\b	<none>
find_all	(a|b)+c	a\b	[]
split	(a|b)+c	a\b	[a\b]
captures	(a|b)+c	a\b	<none>
is_match	(a|b)+c	-a-z-	false
full_match	(a|b)+c	-a-z-	false
find	(a|b)+c	-a-z-	<none>
find_all	(a|b)+c	-a-z-	[]
split	(a|b)+c	-a-z-	[-a-z-]
captures	(a|b)+c	-a-z-	<none>
is_match	(a|b)+c	[bracket]	true
full_match	(a|b)+c	[bracket]	false
find	(a|b)+c	[bracket]	<ac>
find_all	(a|b)+c	[bracket]	[ac]
split	(a|b)+c	[bracket]	[[br|ket]]
captures	(a|b)+c	[bracket]	[ac|a]
is_match	(a|b)+c	ab	false
full_match	(a|b)+c	ab	false
find	(a|b)+c	ab	<none>
find_all	(a|b)+c	ab	[]
split	(a|b)+c	ab	[ab]
captures	(a|b)+c	ab	<none>
is_match	(a|b)+c	b	false
full_match	(a|b)+c	b	false
find	(a|b)+c	b	<none>
find_all	(a|b)+c	b	[]
split	(a|b)+c	b	[b]
captures	(a|b)+c	b	<none>
is_match	(a|b)+c	]	false
full_match	(a|b)+c	]	false
find	(a|b)+c	]	<none>
find_all	(a|b)+c	]	[]
split	(a|b)+c	]	[]]
captures	(a|b)+c	]	<none>
is_match	(a|b)+c	a]b	false
full_match	(a|b)+c	a]b	false
find	(a|b)+c	a]b	<none>
find_all	(a|b)+c	a]b	[]
split	(a|b)+c	a]b	[a]b]
captures	(a|b)+c	a]b	<none>
is_match	x{2}		false
full_match	x{2}		false
find	x{2}		<none>
find_all	x{2}		[]
split	x{2}		[]
captures	x{2}		<none>
is_match	x{2}	a	false
full_match	x{2}	a	false
find	x{2}	a	<none>
find_all	x{2}	a	[]
split	x{2}	a	[a]
captures	x{2}	a	<none>
is_match	x{2}	abc	false
full_match	x{2}	abc	false
find	x{2}	abc	<none>
find_all	x{2}	abc	[]
split	x{2}	abc	[abc]
captures	x{2}	abc	<none>
is_match	x{2}	aXc	false
full_match	x{2}	aXc	false
find	x{2}	aXc	<none>
find_all	x{2}	aXc	[]
split	x{2}	aXc	[aXc]
captures	x{2}	aXc	<none>
is_match	x{2}	aaabccc	false
full_match	x{2}	aaabccc	false
find	x{2}	aaabccc	<none>
find_all	x{2}	aaabccc	[]
split	x{2}	aaabccc	[aaabccc]
captures	x{2}	aaabccc	<none>
is_match	x{2}	xyz	false
full_match	x{2}	xyz	false
find	x{2}	xyz	<none>
find_all	x{2}	xyz	[]
split	x{2}	xyz	[xyz]
captures	x{2}	xyz	<none>
is_match	x{2}	word boundary word	false
full_match	x{2}	word boundary word	false
find	x{2}	word boundary word	<none>
find_all	x{2}	word boundary word	[]
split	x{2}	word boundary word	[word boundary word]
captures	x{2}	word boundary word	<none>
is_match	x{2}	123-4567	false
full_match	x{2}	123-4567	false
find	x{2}	123-4567	<none>
find_all	x{2}	123-4567	[]
split	x{2}	123-4567	[123-4567]
captures	x{2}	123-4567	<none>
is_match	x{2}	3.14 and 2.718	false
full_match	x{2}	3.14 and 2.718	false
find	x{2}	3.14 and 2.718	<none>
find_all	x{2}	3.14 and 2.718	[]
split	x{2}	3.14 and 2.718	[3.14 and 2.718]
captures	x{2}	3.14 and 2.718	<none>
is_match	x{2}	  spaced  	false
full_match	x{2}	  spaced  	false
find	x{2}	  spaced  	<none>
find_all	x{2}	  spaced  	[]
split	x{2}	  spaced  	[  spaced  ]
captures	x{2}	  spaced  	<none>
is_match	x{2}	AaBbCc	false
full_match	x{2}	AaBbCc	false
find	x{2}	AaBbCc	<none>
find_all	x{2}	AaBbCc	[]
split	x{2}	AaBbCc	[AaBbCc]
captures	x{2}	AaBbCc	<none>
is_match	x{2}	foobaz barbaz	false
full_match	x{2}	foobaz barbaz	false
find	x{2}	foobaz barbaz	<none>
find_all	x{2}	foobaz barbaz	[]
split	x{2}	foobaz barbaz	[foobaz barbaz]
captures	x{2}	foobaz barbaz	<none>
is_match	x{2}	xx	true
full_match	x{2}	xx	true
find	x{2}	xx	<xx>
find_all	x{2}	xx	[xx]
split	x{2}	xx	[|]
captures	x{2}	xx	[xx]
is_match	x{2}	xxx	true
full_match	x{2}	xxx	false
find	x{2}	xxx	<xx>
find_all	x{2}	xxx	[xx]
split	x{2}	xxx	[|x]
captures	x{2}	xxx	[xx]
is_match	x{2}	xxxx	true
full_match	x{2}	xxxx	false
find	x{2}	xxxx	<xx>
find_all	x{2}	xxxx	[xx|xx]
split	x{2}	xxxx	[||]
captures	x{2}	xxxx	[xx]
is_match	x{2}	a.b	false
full_match	x{2}	a.b	false
find	x{2}	a.b	<none>
find_all	x{2}	a.b	[]
split	x{2}	a.b	[a.b]
captures	x{2}	a.b	<none>
is_match	x{2}	a\b	false
full_match	x{2}	a\b	false
find	x{2}	a\b	<none>
find_all	x{2}	a\b	[]
split	x{2}	a\b	[a\b]
captures	x{2}	a\b	<none>
is_match	x{2}	-a-z-	false
full_match	x{2}	-a-z-	false
find	x{2}	-a-z-	<none>
find_all	x{2}	-a-z-	[]
split	x{2}	-a-z-	[-a-z-]
captures	x{2}	-a-z-	<none>
is_match	x{2}	[bracket]	false
full_match	x{2}	[bracket]	false
find	x{2}	[bracket]	<none>
find_all	x{2}	[bracket]	[]
split	x{2}	[bracket]	[[bracket]]
captures	x{2}	[bracket]	<none>
is_match	x{2}	ab	false
full_match	x{2}	ab	false
find	x{2}	ab	<none>
find_all	x{2}	ab	[]
split	x{2}	ab	[ab]
captures	x{2}	ab	<none>
is_match	x{2}	b	false
full_match	x{2}	b	false
find	x{2}	b	<none>
find_all	x{2}	b	[]
split	x{2}	b	[b]
captures	x{2}	b	<none>
is_match	x{2}	]	false
full_match	x{2}	]	false
find	x{2}	]	<none>
find_all	x{2}	]	[]
split	x{2}	]	[]]
captures	x{2}	]	<none>
is_match	x{2}	a]b	false
full_match	x{2}	a]b	false
find	x{2}	a]b	<none>
find_all	x{2}	a]b	[]
split	x{2}	a]b	[a]b]
captures	x{2}	a]b	<none>
is_match	x{2,}		false
full_match	x{2,}		false
find	x{2,}		<none>
find_all	x{2,}		[]
split	x{2,}		[]
captures	x{2,}		<none>
is_match	x{2,}	a	false
full_match	x{2,}	a	false
find	x{2,}	a	<none>
find_all	x{2,}	a	[]
split	x{2,}	a	[a]
captures	x{2,}	a	<none>
is_match	x{2,}	abc	false
full_match	x{2,}	abc	false
find	x{2,}	abc	<none>
find_all	x{2,}	abc	[]
split	x{2,}	abc	[abc]
captures	x{2,}	abc	<none>
is_match	x{2,}	aXc	false
full_match	x{2,}	aXc	false
find	x{2,}	aXc	<none>
find_all	x{2,}	aXc	[]
split	x{2,}	aXc	[aXc]
captures	x{2,}	aXc	<none>
is_match	x{2,}	aaabccc	false
full_match	x{2,}	aaabccc	false
find	x{2,}	aaabccc	<none>
find_all	x{2,}	aaabccc	[]
split	x{2,}	aaabccc	[aaabccc]
captures	x{2,}	aaabccc	<none>
is_match	x{2,}	xyz	false
full_match	x{2,}	xyz	false
find	x{2,}	xyz	<none>
find_all	x{2,}	xyz	[]
split	x{2,}	xyz	[xyz]
captures	x{2,}	xyz	<none>
is_match	x{2,}	word boundary word	false
full_match	x{2,}	word boundary word	false
find	x{2,}	word boundary word	<none>
find_all	x{2,}	word boundary word	[]
split	x{2,}	word boundary word	[word boundary word]
captures	x{2,}	word boundary word	<none>
is_match	x{2,}	123-4567	false
full_match	x{2,}	123-4567	false
find	x{2,}	123-4567	<none>
find_all	x{2,}	123-4567	[]
split	x{2,}	123-4567	[123-4567]
captures	x{2,}	123-4567	<none>
is_match	x{2,}	3.14 and 2.718	false
full_match	x{2,}	3.14 and 2.718	false
find	x{2,}	3.14 and 2.718	<none>
find_all	x{2,}	3.14 and 2.718	[]
split	x{2,}	3.14 and 2.718	[3.14 and 2.718]
captures	x{2,}	3.14 and 2.718	<none>
is_match	x{2,}	  spaced  	false
full_match	x{2,}	  spaced  	false
find	x{2,}	  spaced  	<none>
find_all	x{2,}	  spaced  	[]
split	x{2,}	  spaced  	[  spaced  ]
captures	x{2,}	  spaced  	<none>
is_match	x{2,}	AaBbCc	false
full_match	x{2,}	AaBbCc	false
find	x{2,}	AaBbCc	<none>
find_all	x{2,}	AaBbCc	[]
split	x{2,}	AaBbCc	[AaBbCc]
captures	x{2,}	AaBbCc	<none>
is_match	x{2,}	foobaz barbaz	false
full_match	x{2,}	foobaz barbaz	false
find	x{2,}	foobaz barbaz	<none>
find_all	x{2,}	foobaz barbaz	[]
split	x{2,}	foobaz barbaz	[foobaz barbaz]
captures	x{2,}	foobaz barbaz	<none>
is_match	x{2,}	xx	true
full_match	x{2,}	xx	true
find	x{2,}	xx	<xx>
find_all	x{2,}	xx	[xx]
split	x{2,}	xx	[|]
captures	x{2,}	xx	[xx]
is_match	x{2,}	xxx	true
full_match	x{2,}	xxx	true
find	x{2,}	xxx	<xxx>
find_all	x{2,}	xxx	[xxx]
split	x{2,}	xxx	[|]
captures	x{2,}	xxx	[xxx]
is_match	x{2,}	xxxx	true
full_match	x{2,}	xxxx	true
find	x{2,}	xxxx	<xxxx>
find_all	x{2,}	xxxx	[xxxx]
split	x{2,}	xxxx	[|]
captures	x{2,}	xxxx	[xxxx]
is_match	x{2,}	a.b	false
full_match	x{2,}	a.b	false
find	x{2,}	a.b	<none>
find_all	x{2,}	a.b	[]
split	x{2,}	a.b	[a.b]
captures	x{2,}	a.b	<none>
is_match	x{2,}	a\b	false
full_match	x{2,}	a\b	false
find	x{2,}	a\b	<none>
find_all	x{2,}	a\b	[]
split	x{2,}	a\b	[a\b]
captures	x{2,}	a\b	<none>
is_match	x{2,}	-a-z-	false
full_match	x{2,}	-a-z-	false
find	x{2,}	-a-z-	<none>
find_all	x{2,}	-a-z-	[]
split	x{2,}	-a-z-	[-a-z-]
captures	x{2,}	-a-z-	<none>
is_match	x{2,}	[bracket]	false
full_match	x{2,}	[bracket]	false
find	x{2,}	[bracket]	<none>
find_all	x{2,}	[bracket]	[]
split	x{2,}	[bracket]	[[bracket]]
captures	x{2,}	[bracket]	<none>
is_match	x{2,}	ab	false
full_match	x{2,}	ab	false
find	x{2,}	ab	<none>
find_all	x{2,}	ab	[]
split	x{2,}	ab	[ab]
captures	x{2,}	ab	<none>
is_match	x{2,}	b	false
full_match	x{2,}	b	false
find	x{2,}	b	<none>
find_all	x{2,}	b	[]
split	x{2,}	b	[b]
captures	x{2,}	b	<none>
is_match	x{2,}	]	false
full_match	x{2,}	]	false
find	x{2,}	]	<none>
find_all	x{2,}	]	[]
split	x{2,}	]	[]]
captures	x{2,}	]	<none>
is_match	x{2,}	a]b	false
full_match	x{2,}	a]b	false
find	x{2,}	a]b	<none>
find_all	x{2,}	a]b	[]
split	x{2,}	a]b	[a]b]
captures	x{2,}	a]b	<none>
is_match	x{2,3}		false
full_match	x{2,3}		false
find	x{2,3}		<none>
find_all	x{2,3}		[]
split	x{2,3}		[]
captures	x{2,3}		<none>
is_match	x{2,3}	a	false
full_match	x{2,3}	a	false
find	x{2,3}	a	<none>
find_all	x{2,3}	a	[]
split	x{2,3}	a	[a]
captures	x{2,3}	a	<none>
is_match	x{2,3}	abc	false
full_match	x{2,3}	abc	false
find	x{2,3}	abc	<none>
find_all	x{2,3}	abc	[]
split	x{2,3}	abc	[abc]
captures	x{2,3}	abc	<none>
is_match	x{2,3}	aXc	false
full_match	x{2,3}	aXc	false
find	x{2,3}	aXc	<none>
find_all	x{2,3}	aXc	[]
split	x{2,3}	aXc	[aXc]
captures	x{2,3}	aXc	<none>
is_match	x{2,3}	aaabccc	false
full_match	x{2,3}	aaabccc	false
find	x{2,3}	aaabccc	<none>
find_all	x{2,3}	aaabccc	[]
split	x{2,3}	aaabccc	[aaabccc]
captures	x{2,3}	aaabccc	<none>
is_match	x{2,3}	xyz	false
full_match	x{2,3}	xyz	false
find	x{2,3}	xyz	<none>
find_all	x{2,3}	xyz	[]
split	x{2,3}	xyz	[xyz]
captures	x{2,3}	xyz	<none>
is_match	x{2,3}	word boundary word	false
full_match	x{2,3}	word boundary word	false
find	x{2,3}	word boundary word	<none>
find_all	x{2,3}	word boundary word	[]
split	x{2,3}	word boundary word	[word boundary word]
captures	x{2,3}	word boundary word	<none>
is_match	x{2,3}	123-4567	false
full_match	x{2,3}	123-4567	false
find	x{2,3}	123-4567	<none>
find_all	x{2,3}	123-4567	[]
split	x{2,3}	123-4567	[123-4567]
captures	x{2,3}	123-4567	<none>
is_match	x{2,3}	3.14 and 2.718	false
full_match	x{2,3}	3.14 and 2.718	false
find	x{2,3}	3.14 and 2.718	<none>
find_all	x{2,3}	3.14 and 2.718	[]
split	x{2,3}	3.14 and 2.718	[3.14 and 2.718]
captures	x{2,3}	3.14 and 2.718	<none>
is_match	x{2,3}	  spaced  	false
full_match	x{2,3}	  spaced  	false
find	x{2,3}	  spaced  	<none>
find_all	x{2,3}	  spaced  	[]
split	x{2,3}	  spaced  	[  spaced  ]
captures	x{2,3}	  spaced  	<none>
is_match	x{2,3}	AaBbCc	false
full_match	x{2,3}	AaBbCc	false
find	x{2,3}	AaBbCc	<none>
find_all	x{2,3}	AaBbCc	[]
split	x{2,3}	AaBbCc	[AaBbCc]
captures	x{2,3}	AaBbCc	<none>
is_match	x{2,3}	foobaz barbaz	false
full_match	x{2,3}	foobaz barbaz	false
find	x{2,3}	foobaz barbaz	<none>
find_all	x{2,3}	foobaz barbaz	[]
split	x{2,3}	foobaz barbaz	[foobaz barbaz]
captures	x{2,3}	foobaz barbaz	<none>
is_match	x{2,3}	xx	true
full_match	x{2,3}	xx	true
find	x{2,3}	xx	<xx>
find_all	x{2,3}	xx	[xx]
split	x{2,3}	xx	[|]
captures	x{2,3}	xx	[xx]
is_match	x{2,3}	xxx	true
full_match	x{2,3}	xxx	true
find	x{2,3}	xxx	<xxx>
find_all	x{2,3}	xxx	[xxx]
split	x{2,3}	xxx	[|]
captures	x{2,3}	xxx	[xxx]
is_match	x{2,3}	xxxx	true
full_match	x{2,3}	xxxx	false
find	x{2,3}	xxxx	<xxx>
find_all	x{2,3}	xxxx	[xxx]
split	x{2,3}	xxxx	[|x]
captures	x{2,3}	xxxx	[xxx]
is_match	x{2,3}	a.b	false
full_match	x{2,3}	a.b	false
find	x{2,3}	a.b	<none>
find_all	x{2,3}	a.b	[]
split	x{2,3}	a.b	[a.b]
captures	x{2,3}	a.b	<none>
is_match	x{2,3}	a\b	false
full_match	x{2,3}	a\b	false
find	x{2,3}	a\b	<none>
find_all	x{2,3}	a\b	[]
split	x{2,3}	a\b	[a\b]
captures	x{2,3}	a\b	<none>
is_match	x{2,3}	-a-z-	false
full_match	x{2,3}	-a-z-	false
find	x{2,3}	-a-z-	<none>
find_all	x{2,3}	-a-z-	[]
split	x{2,3}	-a-z-	[-a-z-]
captures	x{2,3}	-a-z-	<none>
is_match	x{2,3}	[bracket]	false
full_match	x{2,3}	[bracket]	false
find	x{2,3}	[bracket]	<none>
find_all	x{2,3}	[bracket]	[]
split	x{2,3}	[bracket]	[[bracket]]
captures	x{2,3}	[bracket]	<none>
is_match	x{2,3}	ab	false
full_match	x{2,3}	ab	false
find	x{2,3}	ab	<none>
find_all	x{2,3}	ab	[]
split	x{2,3}	ab	[ab]
captures	x{2,3}	ab	<none>
is_match	x{2,3}	b	false
full_match	x{2,3}	b	false
find	x{2,3}	b	<none>
find_all	x{2,3}	b	[]
split	x{2,3}	b	[b]
captures	x{2,3}	b	<none>
is_match	x{2,3}	]	false
full_match	x{2,3}	]	false
find	x{2,3}	]	<none>
find_all	x{2,3}	]	[]
split	x{2,3}	]	[]]
captures	x{2,3}	]	<none>
is_match	x{2,3}	a]b	false
full_match	x{2,3}	a]b	false
find	x{2,3}	a]b	<none>
find_all	x{2,3}	a]b	[]
split	x{2,3}	a]b	[a]b]
captures	x{2,3}	a]b	<none>
is_match	[a-z]{1,3}		false
full_match	[a-z]{1,3}		false
find	[a-z]{1,3}		<none>
find_all	[a-z]{1,3}		[]
split	[a-z]{1,3}		[]
captures	[a-z]{1,3}		<none>
is_match	[a-z]{1,3}	a	true
full_match	[a-z]{1,3}	a	true
find	[a-z]{1,3}	a	<a>
find_all	[a-z]{1,3}	a	[a]
split	[a-z]{1,3}	a	[|]
captures	[a-z]{1,3}	a	[a]
is_match	[a-z]{1,3}	abc	true
full_match	[a-z]{1,3}	abc	true
find	[a-z]{1,3}	abc	<abc>
find_all	[a-z]{1,3}	abc	[abc]
split	[a-z]{1,3}	abc	[|]
captures	[a-z]{1,3}	abc	[abc]
is_match	[a-z]{1,3}	aXc	true
full_match	[a-z]{1,3}	aXc	false
find	[a-z]{1,3}	aXc	<a>
find_all	[a-z]{1,3}	aXc	[a|c]
split	[a-z]{1,3}	aXc	[|X|]
captures	[a-z]{1,3}	aXc	[a]
is_match	[a-z]{1,3}	aaabccc	true
full_match	[a-z]{1,3}	aaabccc	false
find	[a-z]{1,3}	aaabccc	<aaa>
find_all	[a-z]{1,3}	aaabccc	[aaa|bcc|c]
split	[a-z]{1,3}	aaabccc	[|||]
captures	[a-z]{1,3}	aaabccc	[aaa]
is_match	[a-z]{1,3}	xyz	true
full_match	[a-z]{1,3}	xyz	true
find	[a-z]{1,3}	xyz	<xyz>
find_all	[a-z]{1,3}	xyz	[xyz]
split	[a-z]{1,3}	xyz	[|]
captures	[a-z]{1,3}	xyz	[xyz]
is_match	[a-z]{1,3}	word boundary word	true
full_match	[a-z]{1,3}	word boundary word	false
find	[a-z]{1,3}	word boundary word	<wor>
find_all	[a-z]{1,3}	word boundary word	[wor|d|bou|nda|ry|wor|d]
split	[a-z]{1,3}	word boundary word	[|| ||| ||]
captures	[a-z]{1,3}	word boundary word	[wor]
is_match	[a-z]{1,3}	123-4567	false
full_match	[a-z]{1,3}	123-4567	false
find	[a-z]{1,3}	123-4567	<none>
find_all	[a-z]{1,3}	123-4567	[]
split	[a-z]{1,3}	123-4567	[123-4567]
captures	[a-z]{1,3}	123-4567	<none>
is_match	[a-z]{1,3}	3.14 and 2.718	true
full_match	[a-z]{1,3}	3.14 and 2.718	false
find	[a-z]{1,3}	3.14 and 2.718	<and>
find_all	[a-z]{1,3}	3.14 and 2.718	[and]
split	[a-z]{1,3}	3.14 and 2.718	[3.14 | 2.718]
captures	[a-z]{1,3}	3.14 and 2.718	[and]
is_match	[a-z]{1,3}	  spaced  	true
full_match	[a-z]{1,3}	  spaced  	false
find	[a-z]{1,3}	  spaced  	<spa>
find_all	[a-z]{1,3}	  spaced  	[spa|ced]
split	[a-z]{1,3}	  spaced  	[  ||  ]
captures	[a-z]{1,3}	  spaced  	[spa]
is_match	[a-z]{1,3}	AaBbCc	true
full_match	[a-z]{1,3}	AaBbCc	false
find	[a-z]{1,3}	AaBbCc	<a>
find_all	[a-z]{1,3}	AaBbCc	[a|b|c]
split	[a-z]{1,3}	AaBbCc	[A|B|C|]
captures	[a-z]{1,3}	AaBbCc	[a]
is_match	[a-z]{1,3}	foobaz barbaz	true
full_match	[a-z]{1,3}	foobaz barbaz	false
find	[a-z]{1,3}	foobaz barbaz	<foo>
find_all	[a-z]{1,3}	foobaz barbaz	[foo|baz|bar|baz]
split	[a-z]{1,3}	foobaz barbaz	[|| ||]
captures	[a-z]{1,3}	foobaz barbaz	[foo]
is_match	[a-z]{1,3}	xx	true
full_match	[a-z]{1,3}	xx	true
find	[a-z]{1,3}	xx	<xx>
find_all	[a-z]{1,3}	xx	[xx]
split	[a-z]{1,3}	xx	[|]
captures	[a-z]{1,3}	xx	[xx]
is_match	[a-z]{1,3}	xxx	true
full_match	[a-z]{1,3}	xxx	true
find	[a-z]{1,3}	xxx	<xxx>
find_all	[a-z]{1,3}	xxx	[xxx]
split	[a-z]{1,3}	xxx	[|]
captures	[a-z]{1,3}	xxx	[xxx]
is_match	[a-z]{1,3}	xxxx	true
full_match	[a-z]{1,3}	xxxx	false
find	[a-z]{1,3}	xxxx	<xxx>
find_all	[a-z]{1,3}	xxxx	[xxx|x]
split	[a-z]{1,3}	xxxx	[||]
captures	[a-z]{1,3}	xxxx	[xxx]
is_match	[a-z]{1,3}	a.b	true
full_match	[a-z]{1,3}	a.b	false
find	[a-z]{1,3}	a.b	<a>
find_all	[a-z]{1,3}	a.b	[a|b]
split	[a-z]{1,3}	a.b	[|.|]
captures	[a-z]{1,3}	a.b	[a]
is_match	[a-z]{1,3}	a\b	true
full_match	[a-z]{1,3}	a\b	false
find	[a-z]{1,3}	a\b	<a>
find_all	[a-z]{1,3}	a\b	[a|b]
split	[a-z]{1,3}	a\b	[|\|]
captures	[a-z]{1,3}	a\b	[a]
is_match	[a-z]{1,3}	-a-z-	true
full_match	[a-z]{1,3}	-a-z-	false
find	[a-z]{1,3}	-a-z-	<a>
find_all	[a-z]{1,3}	-a-z-	[a|z]
split	[a-z]{1,3}	-a-z-	[-|-|-]
captures	[a-z]{1,3}	-a-z-	[a]
is_match	[a-z]{1,3}	[bracket]	true
full_match	[a-z]{1,3}	[bracket]	false
find	[a-z]{1,3}	[bracket]	<bra>
find_all	[a-z]{1,3}	[bracket]	[bra|cke|t]
split	[a-z]{1,3}	[bracket]	[[|||]]
captures	[a-z]{1,3}	[bracket]	[bra]
is_match	[a-z]{1,3}	ab	true
full_match	[a-z]{1,3}	ab	true
find	[a-z]{1,3}	ab	<ab>
find_all	[a-z]{1,3}	ab	[ab]
split	[a-z]{1,3}	ab	[|]
captures	[a-z]{1,3}	ab	[ab]
is_match	[a-z]{1,3}	b	true
full_match	[a-z]{1,3}	b	true
find	[a-z]{1,3}	b	<b>
find_all	[a-z]{1,3}	b	[b]
split	[a-z]{1,3}	b	[|]
captures	[a-z]{1,3}	b	[b]
is_match	[a-z]{1,3}	]	false
full_match	[a-z]{1,3}	]	false
find	[a-z]{1,3}	]	<none>
find_all	[a-z]{1,3}	]	[]
split	[a-z]{1,3}	]	[]]
captures	[a-z]{1,3}	]	<none>
is_match	[a-z]{1,3}	a]b	true
full_match	[a-z]{1,3}	a]b	false
find	[a-z]{1,3}	a]b	<a>
find_all	[a-z]{1,3}	a]b	[a|b]
split	[a-z]{1,3}	a]b	[|]|]
captures	[a-z]{1,3}	a]b	[a]
is_match	(foo|bar)baz		false
full_match	(foo|bar)baz		false
find	(foo|bar)baz		<none>
find_all	(foo|bar)baz		[]
split	(foo|bar)baz		[]
captures	(foo|bar)baz		<none>
is_match	(foo|bar)baz	a	false
full_match	(foo|bar)baz	a	false
find	(foo|bar)baz	a	<none>
find_all	(foo|bar)baz	a	[]
split	(foo|bar)baz	a	[a]
captures	(foo|bar)baz	a	<none>
is_match	(foo|bar)baz	abc	false
full_match	(foo|bar)baz	abc	false
find	(foo|bar)baz	abc	<none>
find_all	(foo|bar)baz	abc	[]
split	(foo|bar)baz	abc	[abc]
captures	(foo|bar)baz	abc	<none>
is_match	(foo|bar)baz	aXc	false
full_match	(foo|bar)baz	aXc	false
find	(foo|bar)baz	aXc	<none>
find_all	(foo|bar)baz	aXc	[]
split	(foo|bar)baz	aXc	[aXc]
captures	(foo|bar)baz	aXc	<none>
is_match	(foo|bar)baz	aaabccc	false
full_match	(foo|bar)baz	aaabccc	false
find	(foo|bar)baz	aaabccc	<none>
find_all	(foo|bar)baz	aaabccc	[]
split	(foo|bar)baz	aaabccc	[aaabccc]
captures	(foo|bar)baz	aaabccc	<none>
is_match	(foo|bar)baz	xyz	false
full_match	(foo|bar)baz	xyz	false
find	(foo|bar)baz	xyz	<none>
find_all	(foo|bar)baz	xyz	[]
split	(foo|bar)baz	xyz	[xyz]
captures	(foo|bar)baz	xyz	<none>
is_match	(foo|bar)baz	word boundary word	false
full_match	(foo|bar)baz	word boundary word	false
find	(foo|bar)baz	word boundary word	<none>
find_all	(foo|bar)baz	word boundary word	[]
split	(foo|bar)baz	word boundary word	[word boundary word]
captures	(foo|bar)baz	word boundary word	<none>
is_match	(foo|bar)baz	123-4567	false
full_match	(foo|bar)baz	123-4567	false
find	(foo|bar)baz	123-4567	<none>
find_all	(foo|bar)baz	123-4567	[]
split	(foo|bar)baz	123-4567	[123-4567]
captures	(foo|bar)baz	123-4567	<none>
is_match	(foo|bar)baz	3.14 and 2.718	false
full_match	(foo|bar)baz	3.14 and 2.718	false
find	(foo|bar)baz	3.14 and 2.718	<none>
find_all	(foo|bar)baz	3.14 and 2.718	[]
split	(foo|bar)baz	3.14 and 2.718	[3.14 and 2.718]
captures	(foo|bar)baz	3.14 and 2.718	<none>
is_match	(foo|bar)baz	  spaced  	false
full_match	(foo|bar)baz	  spaced  	false
find	(foo|bar)baz	  spaced  	<none>
find_all	(foo|bar)baz	  spaced  	[]
split	(foo|bar)baz	  spaced  	[  spaced  ]
captures	(foo|bar)baz	  spaced  	<none>
is_match	(foo|bar)baz	AaBbCc	false
full_match	(foo|bar)baz	AaBbCc	false
find	(foo|bar)baz	AaBbCc	<none>
find_all	(foo|bar)baz	AaBbCc	[]
split	(foo|bar)baz	AaBbCc	[AaBbCc]
captures	(foo|bar)baz	AaBbCc	<none>
is_match	(foo|bar)baz	foobaz barbaz	true
full_match	(foo|bar)baz	foobaz barbaz	false
find	(foo|bar)baz	foobaz barbaz	<foobaz>
find_all	(foo|bar)baz	foobaz barbaz	[foobaz|barbaz]
split	(foo|bar)baz	foobaz barbaz	[| |]
captures	(foo|bar)baz	foobaz barbaz	[foobaz|foo]
is_match	(foo|bar)baz	xx	false
full_match	(foo|bar)baz	xx	false
find	(foo|bar)baz	xx	<none>
find_all	(foo|bar)baz	xx	[]
split	(foo|bar)baz	xx	[xx]
captures	(foo|bar)baz	xx	<none>
is_match	(foo|bar)baz	xxx	false
full_match	(foo|bar)baz	xxx	false
find	(foo|bar)baz	xxx	<none>
find_all	(foo|bar)baz	xxx	[]
split	(foo|bar)baz	xxx	[xxx]
captures	(foo|bar)baz	xxx	<none>
is_match	(foo|bar)baz	xxxx	false
full_match	(foo|bar)baz	xxxx	false
